px,py
-0.2756291399999924,0.32918600000000003
-0.27542913999999996,0.32959
-0.27542913999999996,0.32959
-0.2739291399999999,0.333252
-0.2739291399999999,0.333252
-0.27242913999999985,0.336914
-0.27242913999999985,0.336914
-0.27192913999999746,0.338035
-0.27192913999999746,0.33803099999999997
-0.2716291400000017,0.33874499999999996
-0.2716291400000017,0.33874499999999996
-0.27082913999999647,0.34057600000000005
-0.27082913999999647,0.34057600000000005
-0.27012913999999455,0.342359
-0.27012913999999455,0.342359
-0.27002913999999834,0.342407
-0.27002913999999834,0.342407
-0.2693291399999964,0.344238
-0.2693291399999964,0.344238
-0.2685291399999983,0.346069
-0.2685291399999983,0.346069
-0.2682291399999954,0.346616
-0.2682291399999954,0.34661
-0.26772914000000014,0.3479
-0.26772914000000014,0.3479
-0.2669291399999949,0.349731
-0.2669291399999949,0.349731
-0.2664291399999996,0.35080900000000004
-0.2664291399999996,0.35080900000000004
-0.26612913999999677,0.351562
-0.26612913999999677,0.351562
-0.2646291399999967,0.354939
-0.2646291399999967,0.354939
-0.2644291399999972,0.355225
-0.2644291399999972,0.355225
-0.2628291399999938,0.358887
-0.2628291399999938,0.358887
-0.2609291399999947,0.36302399999999996
-0.2609291399999947,0.363029
-0.2594291399999946,0.366211
-0.2594291399999946,0.366211
-0.257729139999995,0.369873
-0.257729139999995,0.369873
-0.25722913999999975,0.37090700000000004
-0.25722913999999975,0.37090100000000004
-0.25602913999999544,0.373535
-0.25602913999999544,0.373535
-0.25542913999999683,0.374763
-0.25542913999999683,0.37476
-0.255129139999994,0.375366
-0.255129139999994,0.375366
-0.25422913999999963,0.377197
-0.25422913999999963,0.377197
-0.2536291399999939,0.378562
-0.2536291399999939,0.37856
-0.25252914000000004,0.380859
-0.25252914000000004,0.380859
-0.2517291399999948,0.382314
-0.2517291399999948,0.382314
-0.2516291399999986,0.38269000000000003
-0.2516291399999986,0.38269000000000003
-0.25072913999999713,0.384521
-0.25072913999999713,0.384521
-0.249929139999999,0.386023
-0.249929139999999,0.386022
-0.24982913999999568,0.386353
-0.24982913999999568,0.386353
-0.248829139999998,0.38818400000000003
-0.248829139999998,0.38818400000000003
-0.2470291399999951,0.391846
-0.2470291399999951,0.391846
-0.24632914000000028,0.39329200000000003
-0.24632914000000028,0.393284
-0.24512913999999597,0.39550799999999997
-0.24512913999999597,0.39550799999999997
-0.24322913999999685,0.39916999999999997
-0.24322913999999685,0.39916999999999997
-0.24262913999999824,0.400371
-0.24262913999999824,0.400364
-0.24132913999999772,0.402832
-0.24132913999999772,0.402832
-0.23932913999999528,0.406494
-0.23932913999999528,0.406494
-0.2389291399999962,0.407265
-0.2389291399999962,0.40725700000000004
-0.23742913999999615,0.410156
-0.23742913999999615,0.410156
-0.2354291399999937,0.413818
-0.2354291399999937,0.413818
-0.2353291399999975,0.413987
-0.2353291399999975,0.41397799999999996
-0.23432913999999982,0.415649
-0.23432913999999982,0.415649
-0.23342913999999837,0.417286
-0.23342913999999837,0.417285
-0.23332913999999505,0.41748
-0.23332913999999505,0.41748
-0.23232913999999738,0.41931199999999996
-0.23232913999999738,0.41931199999999996
-0.23162913999999546,0.42055299999999995
-0.23162913999999546,0.42055200000000004
-0.2313291399999997,0.42114300000000005
-0.2313291399999997,0.42114300000000005
-0.23022913999999872,0.42297399999999996
-0.23022913999999872,0.42297399999999996
-0.22982913999999965,0.42378699999999997
-0.22982913999999965,0.423785
-0.22922913999999395,0.42480500000000004
-0.22922913999999395,0.42480500000000004
-0.22812914000000006,0.42663599999999996
-0.22812914000000006,0.42663599999999996
-0.22792914000000053,0.42698400000000003
-0.22792914000000053,0.42698500000000006
-0.2271291399999953,0.428467
-0.2271291399999953,0.428467
-0.22612913999999762,0.43014300000000005
-0.22612913999999762,0.430142
-0.2260291399999943,0.43029799999999996
-0.2260291399999943,0.43029799999999996
-0.22502913999999663,0.432129
-0.22502913999999663,0.432129
-0.2243291399999947,0.433274
-0.2243291399999947,0.43326400000000004
-0.22282913999999465,0.435791
-0.22282913999999465,0.435791
-0.22062913999999267,0.43941800000000003
-0.22062913999999267,0.439417
-0.22062913999999267,0.439453
-0.22062913999999267,0.439453
-0.2184291399999978,0.443115
-0.2184291399999978,0.443115
-0.2172291400000006,0.444946
-0.2172291400000006,0.444946
-0.21702913999999396,0.445412
-0.21702913999999396,0.445407
-0.2161291399999996,0.44677700000000004
-0.2161291399999996,0.44677700000000004
-0.21512913999999483,0.44836400000000004
-0.21512913999999483,0.448359
-0.21502913999999862,0.448608
-0.21502913999999862,0.448608
-0.2138291399999943,0.45043900000000003
-0.2138291399999943,0.45043900000000003
-0.21332913999999903,0.45128599999999996
-0.21332913999999903,0.451279
-0.21272914000000043,0.452271
-0.21272914000000043,0.452271
-0.21152913999999612,0.45410200000000006
-0.21152913999999612,0.45410200000000006
-0.21152913999999612,0.45416999999999996
-0.21152913999999612,0.454168
-0.21032913999999892,0.455933
-0.21032913999999892,0.455933
-0.209629139999997,0.45702
-0.209629139999997,0.457017
-0.20922913999999793,0.45776400000000006
-0.20922913999999793,0.45776400000000006
-0.20802913999999362,0.459595
-0.20802913999999362,0.459595
-0.20782913999999408,0.45985
-0.20782913999999408,0.459844
-0.20682913999999641,0.461426
-0.20682913999999641,0.461426
-0.20602913999999828,0.462639
-0.20602913999999828,0.462635
-0.2056291399999921,0.463257
-0.2056291399999921,0.463257
-0.2044291399999949,0.465088
-0.2044291399999949,0.465088
-0.20412913999999915,0.465409
-0.20412913999999915,0.46540200000000004
-0.20312913999999438,0.466919
-0.20312913999999438,0.466919
-0.20232913999999624,0.468134
-0.20232913999999624,0.46813
-0.20192913999999718,0.46875
-0.20192913999999718,0.46875
-0.20072913999999997,0.470581
-0.20072913999999997,0.470581
-0.20052914000000044,0.47084
-0.20052914000000044,0.470836
-0.19942913999999945,0.472412
-0.19942913999999945,0.472412
-0.1986291399999942,0.473508
-0.1986291399999942,0.47350299999999995
-0.19812913999999893,0.474243
-0.19812913999999893,0.474243
-0.19692913999999462,0.476074
-0.19692913999999462,0.476074
-0.1968291399999984,0.476156
-0.1968291399999984,0.476152
-0.1956291399999941,0.477905
-0.1956291399999941,0.477905
-0.1950291399999955,0.47877299999999995
-0.1950291399999955,0.478768
-0.19432913999999357,0.47973599999999994
-0.19432913999999357,0.47973599999999994
-0.1932291399999997,0.481362
-0.1932291399999997,0.48136
-0.19302914000000015,0.481567
-0.19302914000000015,0.481567
-0.19172913999999963,0.48339799999999994
-0.19172913999999963,0.48339799999999994
-0.19132914000000056,0.483933
-0.19132914000000056,0.48392299999999994
-0.1904291399999991,0.485229
-0.1904291399999991,0.485229
-0.18952913999999765,0.486458
-0.18952913999999765,0.48645
-0.18912913999999859,0.48706099999999997
-0.18912913999999859,0.48706099999999997
-0.18772913999999474,0.488892
-0.18772913999999474,0.488892
-0.18772913999999474,0.488966
-0.18772913999999474,0.488964
-0.18642913999999422,0.49072299999999996
-0.18642913999999422,0.49072299999999996
-0.18582913999999562,0.491447
-0.18582913999999562,0.491437
-0.18502913999999748,0.492554
-0.18502913999999748,0.492554
-0.1840291399999998,0.493889
-0.1840291399999998,0.493884
-0.18362913999999364,0.494385
-0.18362913999999364,0.494385
-0.1822291399999969,0.496216
-0.1822291399999969,0.496216
-0.1822291399999969,0.496317
-0.1822291399999969,0.49631400000000003
-0.18082914000000017,0.498047
-0.18082914000000017,0.498047
-0.18032913999999778,0.498717
-0.18032913999999778,0.498708
-0.17942913999999632,0.499878
-0.17942913999999632,0.499878
-0.17852913999999487,0.501081
-0.17852913999999487,0.501073
-0.17802913999999959,0.501709
-0.17802913999999959,0.501709
-0.17672913999999906,0.503424
-0.17672913999999906,0.503423
-0.17662913999999574,0.50354
-0.17662913999999574,0.50354
-0.1751291399999957,0.505371
-0.1751291399999957,0.505371
-0.17482913999999994,0.505744
-0.17482913999999994,0.505739
-0.17372913999999895,0.507202
-0.17372913999999895,0.507202
-0.17302913999999703,0.5080399999999999
-0.17302913999999703,0.508024
-0.1722291399999989,0.509033
-0.1722291399999989,0.509033
-0.17122913999999412,0.510299
-0.17122913999999412,0.510293
-0.17072913999999884,0.510864
-0.17072913999999884,0.510864
-0.1694291399999983,0.5125390000000001
-0.1694291399999983,0.512538
-0.16922913999999878,0.512695
-0.16922913999999878,0.512695
-0.16772913999999872,0.514526
-0.16772913999999872,0.514526
-0.1675291399999992,0.5147579999999999
-0.1675291399999992,0.514753
-0.16622913999999867,0.516357
-0.16622913999999867,0.516357
-0.16572913999999628,0.516946
-0.16572913999999628,0.516935
-0.1646291399999953,0.518188
-0.1646291399999953,0.518188
-0.16392914000000047,0.519113
-0.16392914000000047,0.519097
-0.16312913999999523,0.5200199999999999
-0.16312913999999523,0.5200199999999999
-0.16202913999999424,0.52125
-0.16202913999999424,0.521241
-0.16152913999999896,0.5218510000000001
-0.16152913999999896,0.5218510000000001
-0.16022913999999844,0.52336
-0.16022913999999844,0.523358
-0.15992913999999558,0.523682
-0.15992913999999558,0.523682
-0.15842913999999553,0.52545
-0.15842913999999553,0.5254489999999999
-0.1583291399999993,0.525513
-0.1583291399999993,0.525513
-0.15672913999999594,0.5273439999999999
-0.15672913999999594,0.5273439999999999
-0.1565291399999964,0.527518
-0.1565291399999964,0.52751
-0.15502913999999635,0.529175
-0.15502913999999635,0.529175
-0.1547291400000006,0.529556
-0.1547291400000006,0.529546
-0.15342914000000007,0.5310060000000001
-0.15342914000000007,0.5310060000000001
-0.1529291399999977,0.53157
-0.1529291399999977,0.531556
-0.15172914000000048,0.532837
-0.15172914000000048,0.532837
-0.15102913999999856,0.533562
-0.15102913999999856,0.5335529999999999
-0.1500291399999938,0.534668
-0.1500291399999938,0.534668
-0.14922913999999565,0.535528
-0.14922913999999565,0.53552
-0.1483291399999942,0.536499
-0.1483291399999942,0.536499
-0.14742913999999985,0.5374720000000001
-0.14742913999999985,0.537464
-0.1466291400000017,0.53833
-0.1466291400000017,0.53833
-0.14552913999999362,0.539392
-0.14552913999999362,0.5393859999999999
-0.1448291399999988,0.540161
-0.1448291399999988,0.540161
-0.1437291399999978,0.5412899999999999
-0.1437291399999978,0.541284
-0.1430291399999959,0.541992
-0.1430291399999959,0.541992
-0.1419291399999949,0.543165
-0.1419291399999949,0.5431590000000001
-0.1412291400000001,0.543823
-0.1412291400000001,0.543823
-0.1401291399999991,0.545016
-0.1401291399999991,0.545013
-0.13942913999999718,0.545654
-0.13942913999999718,0.545654
-0.13822913999999997,0.5468430000000001
-0.13822913999999997,0.546841
-0.13762914000000137,0.547485
-0.13762914000000137,0.547485
-0.13642913999999706,0.548646
-0.13642913999999706,0.548646
-0.13572913999999514,0.549316
-0.13572913999999514,0.549316
-0.13462913999999415,0.550428
-0.13462913999999415,0.550429
-0.13382913999999602,0.551147
-0.13382913999999602,0.551147
-0.13272913999999503,0.552187
-0.13272913999999503,0.552188
-0.1319291399999969,0.552979
-0.1319291399999969,0.552979
-0.13092913999999922,0.553924
-0.13092913999999922,0.5539270000000001
-0.13002913999999777,0.55481
-0.13002913999999777,0.55481
-0.1291291399999963,0.555636
-0.1291291399999963,0.5556409999999999
-0.12802913999999532,0.5566409999999999
-0.12802913999999532,0.5566409999999999
-0.1272291399999972,0.557327
-0.1272291399999972,0.5573319999999999
-0.12602913999999998,0.5584720000000001
-0.12602913999999998,0.5584720000000001
-0.12542913999999428,0.558994
-0.12542913999999428,0.558995
-0.12392913999999422,0.560303
-0.12402913999999754,0.560303
-0.12362913999999847,0.560638
-0.12362913999999847,0.560634
-0.12192913999999888,0.562134
-0.12192913999999888,0.562134
-0.12172913999999935,0.562263
-0.12172913999999935,0.562258
-0.11992913999999644,0.5638569999999999
-0.11992913999999644,0.5638489999999999
-0.11982914000000022,0.5639649999999999
-0.11982914000000022,0.5639649999999999
-0.11812913999999353,0.5654319999999999
-0.11812913999999353,0.56543
-0.11772913999999446,0.565796
-0.11772913999999446,0.565796
-0.11632913999999772,0.5669850000000001
-0.11632913999999772,0.566987
-0.11552913999999959,0.567627
-0.11552913999999959,0.567627
-0.1144291399999986,0.5685100000000001
-0.1144291399999986,0.5685180000000001
-0.11332913999999761,0.569458
-0.11332913999999761,0.569458
-0.11262913999999569,0.57002
-0.11262913999999569,0.570022
-0.11102913999999942,0.571289
-0.11102913999999942,0.571289
-0.11082913999999988,0.571519
-0.11082913999999988,0.571513
-0.10892913999999365,0.572979
-0.10892913999999365,0.572973
-0.10872913999999412,0.57312
-0.10872913999999412,0.57312
-0.10712913999999785,0.574421
-0.10712913999999785,0.574422
-0.10642913999999593,0.574951
-0.10642913999999593,0.574951
-0.10532913999999494,0.575839
-0.10532913999999494,0.575839
-0.10402913999999441,0.576782
-0.10402913999999441,0.576782
-0.10342913999999581,0.577237
-0.10342913999999581,0.5772390000000001
-0.10162914,0.578613
-0.10162914,0.578613
-0.10162914,0.578619
-0.10162914,0.578617
-0.0998291399999971,0.579972
-0.0998291399999971,0.579974
-0.09912913999999518,0.580444
-0.09912913999999518,0.580444
-0.09792913999999797,0.581307
-0.09792913999999797,0.5813050000000001
-0.09662913999999745,0.582275
-0.09662913999999745,0.582275
-0.09612913999999506,0.582619
-0.09612913999999506,0.58262
-0.09432913999999926,0.583913
-0.09432913999999926,0.583913
-0.0940291399999964,0.584106
-0.0940291399999964,0.584106
-0.09242914000000013,0.585184
-0.09242914000000013,0.5851890000000001
-0.09132913999999914,0.585938
-0.09142913999999536,0.585938
-0.09062913999999722,0.586435
-0.09062913999999722,0.586434
-0.08882913999999431,0.587663
-0.08882913999999431,0.5876680000000001
-0.0858291399999942,0.5896
-0.0858291399999942,0.5896
-0.08512913999999938,0.590062
-0.08512913999999938,0.590059
-0.08332913999999647,0.591225
-0.08332913999999647,0.591225
-0.08302913999999362,0.591431
-0.08302913999999362,0.591431
-0.08152913999999356,0.59237
-0.08152913999999356,0.5923689999999999
-0.0800291399999935,0.593262
-0.0800291399999935,0.593262
-0.07962913999999444,0.593497
-0.07962913999999444,0.593494
-0.07782913999999863,0.594596
-0.07782913999999863,0.594594
-0.0770291400000005,0.595093
-0.0770291400000005,0.595093
-0.07602913999999572,0.595679
-0.07602913999999572,0.5956779999999999
-0.0741291399999966,0.596738
-0.0741291399999966,0.5967359999999999
-0.07382913999999374,0.596924
-0.07382913999999374,0.596924
-0.07232913999999369,0.5977779999999999
-0.07232913999999369,0.597777
-0.07052913999999788,0.598755
-0.0706291399999941,0.598755
-0.07052913999999788,0.5988020000000001
-0.07052913999999788,0.5988020000000001
-0.06722913999999491,0.600586
-0.06722913999999491,0.600586
-0.06682913999999585,0.600774
-0.06682913999999585,0.60077
-0.06502914000000004,0.601726
-0.06502914000000004,0.6017239999999999
-0.0636291399999962,0.602417
-0.0636291399999962,0.602417
-0.06322913999999713,0.602665
-0.06322913999999713,0.602661
-0.061329139999998006,0.603576
-0.061329139999998006,0.603575
-0.05992913999999416,0.604248
-0.06002913999999748,0.604248
-0.059529139999995095,0.604475
-0.059529139999995095,0.604471
-0.05772913999999929,0.605345
-0.05772913999999929,0.605344
-0.056129139999995914,0.606079
-0.056129139999995914,0.606079
-0.055829140000000166,0.6062029999999999
-0.055829140000000166,0.6062029999999999
-0.052229139999994345,0.6078479999999999
-0.052229139999994345,0.607843
-0.05202913999999481,0.6079100000000001
-0.05202913999999481,0.6079100000000001
-0.05032913999999522,0.608636
-0.05032913999999522,0.608636
-0.048529139999999416,0.609409
-0.048529139999999416,0.6094069999999999
-0.047729139999994175,0.609741
-0.047729139999994175,0.609741
-0.046729139999996505,0.610164
-0.046729139999996505,0.610162
-0.04482913999999738,0.610896
-0.04482913999999738,0.610896
-0.04312913999999779,0.611572
-0.04312913999999779,0.611572
-0.04302913999999447,0.6116090000000001
-0.04302913999999447,0.611608
-0.041229139999998665,0.6123
-0.041229139999998665,0.612301
-0.03932913999999954,0.6129720000000001
-0.03932913999999954,0.612971
-0.03812913999999523,0.6134029999999999
-0.03812913999999523,0.6134029999999999
-0.03752913999999663,0.6136229999999999
-0.03752913999999663,0.613622
-0.03572913999999372,0.614252
-0.03572913999999372,0.614252
-0.033929139999997915,0.614863
-0.033929139999997915,0.614866
-0.032729139999993606,0.6152340000000001
-0.032729139999993606,0.6152340000000001
-0.03202913999999879,0.615456
-0.03202913999999879,0.615455
-0.03022913999999588,0.6160260000000001
-0.03022913999999588,0.6160260000000001
-0.028429140000000075,0.616576
-0.028429140000000075,0.616576
-0.026729140000000484,0.617065
-0.026729140000000484,0.617065
-0.026529139999993845,0.617109
-0.026529139999993845,0.617106
-0.02472913999999804,0.617617
-0.02472913999999804,0.617617
-0.02292913999999513,0.618107
-0.02292913999999513,0.618107
-0.021029139999996005,0.618577
-0.021029139999996005,0.618577
-0.019729139999995482,0.618896
-0.019729139999995482,0.618896
-0.0192291400000002,0.619028
-0.0192291400000002,0.619028
-0.01742913999999729,0.619458
-0.01742913999999729,0.619458
-0.015529139999998165,0.6198670000000001
-0.015529139999998165,0.6198670000000001
-0.013729139999995255,0.620257
-0.013729139999995255,0.620256
-0.01192913999999945,0.620625
-0.01192913999999945,0.620625
-0.011329139999993743,0.620728
-0.011329139999993743,0.620728
-0.01012913999999654,0.620974
-0.01012913999999654,0.620974
-0.008229139999997415,0.6213029999999999
-0.008229139999997415,0.6213029999999999
-0.006429139999994504,0.6216119999999999
-0.006429139999994504,0.6216119999999999
-0.004629139999998699,0.6219
-0.004629139999998699,0.6219
-0.0027291399999995747,0.622169
-0.0027291399999995747,0.622169
-0.0009291399999966643,0.622417
-0.0009291399999966643,0.622417
0.00017086000000432477,0.622559
0.000270860000000539,0.622559
0.0008708600000062461,0.622644
0.0008708600000062461,0.622644
0.0027708600000053707,0.622851
0.0027708600000053707,0.622851
0.004570860000001176,0.623038
0.004570860000001176,0.623038
0.006370860000004086,0.623205
0.006370860000004086,0.623205
0.00827086000000321,0.623352
0.00827086000000321,0.623352
0.010070860000006121,0.623478
0.010070860000006121,0.623478
0.011870860000001926,0.623584
0.011870860000001926,0.623584
0.01377086000000105,0.62367
0.01377086000000105,0.62367
0.015570860000003961,0.623736
0.015570860000003961,0.623736
0.017370859999999766,0.623781
0.017370859999999766,0.623781
0.019170860000002676,0.6238060000000001
0.019170860000002676,0.6238060000000001
0.0210708600000018,0.6238100000000001
0.0210708600000018,0.6238100000000001
0.02287086000000471,0.623794
0.02287086000000471,0.623794
0.024670860000000516,0.623757
0.024670860000000516,0.623757
0.02657085999999964,0.623699
0.02657085999999964,0.623699
0.02837086000000255,0.623621
0.02837086000000255,0.623621
0.03017086000000546,0.623522
0.03017086000000546,0.623522
0.032070860000004586,0.6234029999999999
0.032070860000004586,0.6234029999999999
0.03387086000000039,0.623263
0.03387086000000039,0.623263
0.0356708600000033,0.623102
0.0356708600000033,0.623102
0.037570860000002426,0.62292
0.037570860000002426,0.62292
0.03937086000000534,0.622717
0.04117086000000114,0.622491
0.04067086000000586,0.622559
0.04117086000000114,0.622492
0.043070860000000266,0.622247
0.043070860000000266,0.622247
0.04487086000000318,0.62198
0.04487086000000318,0.62198
0.04667086000000609,0.621691
0.03937086000000534,0.622717
0.04067086000000586,0.622559
0.12727086000000298,0.585727
0.12697086000000013,0.585938
0.12727086000000298,0.585717
0.1290708600000059,0.584305
0.1308708600000017,0.582862
0.12937086000000164,0.584106
0.1290708600000059,0.5843020000000001
0.12937086000000164,0.584106
0.13277086000000082,0.581392
0.13167085999999983,0.582275
0.13457086000000373,0.57989
0.1338708600000018,0.580444
0.13277086000000082,0.581381
0.1338708600000018,0.580444
0.1308708600000017,0.582854
0.13167085999999983,0.582275
0.16017086000000091,0.55529
0.1589708600000037,0.5566409999999999
0.16387086000000295,0.551203
0.16227085999999957,0.552979
0.16207086000000004,0.553268
0.1606708600000033,0.55481
0.16017086000000091,0.555295
0.1606708600000033,0.55481
0.16207086000000004,0.553268
0.16227085999999957,0.552979
0.1455708599999994,0.570182
0.1443708600000022,0.571289
0.14927086000000145,0.566673
0.14827086000000378,0.567627
0.14737086000000232,0.568444
0.14627086000000133,0.569458
0.1455708599999994,0.570168
0.14627086000000133,0.569458
0.14737086000000232,0.568434
0.14827086000000378,0.567627
0.13637085999999954,0.578353
0.1360708600000038,0.578613
0.13827086000000577,0.576778
0.13827086000000577,0.576782
0.13637085999999954,0.578345
0.13827086000000577,0.576782
0.14187086000000448,0.573543
0.1402708600000011,0.574951
0.13827086000000577,0.5767770000000001
0.14007086000000157,0.575176
0.14007086000000157,0.575174
0.1402708600000011,0.574951
0.13457086000000373,0.5798810000000001
0.1360708600000038,0.578613
0.1437708600000036,0.57188
0.14237085999999977,0.57312
0.14187086000000448,0.573539
0.14237085999999977,0.57312
0.1437708600000036,0.571869
0.1443708600000022,0.571289
0.15287086000000016,0.563024
0.15197086000000581,0.5639649999999999
0.1565708600000022,0.55923
0.15557086000000453,0.560303
0.15467086000000307,0.561145
0.15377086000000162,0.562134
0.15287086000000016,0.563024
0.15377086000000162,0.562134
0.15467086000000307,0.561148
0.15557086000000453,0.560303
0.15107086000000436,0.564866
0.15007085999999958,0.565796
0.14927086000000145,0.566666
0.15007085999999958,0.565796
0.15107086000000436,0.564863
0.15197086000000581,0.5639649999999999
0.158370859999998,0.557277
0.15727086000000412,0.5584720000000001
0.1565708600000022,0.559235
0.15727086000000412,0.5584720000000001
0.158370859999998,0.557284
0.1589708600000037,0.5566409999999999
0.07417086000000239,0.6147130000000001
0.07257086000000612,0.6152340000000001
0.07417086000000239,0.6147130000000001
0.0759708600000053,0.614066
0.04667086000000609,0.621691
0.04847086000000189,0.6213810000000001
0.04847086000000189,0.6213810000000001
0.050370860000001016,0.621049
0.05217086000000393,0.620695
0.05197086000000439,0.620728
0.050370860000001016,0.621049
0.05197086000000439,0.620728
0.05217086000000393,0.620695
0.05397085999999973,0.62032
0.05397085999999973,0.62032
0.05587086000000596,0.619922
0.05587086000000596,0.619922
0.05767086000000177,0.619502
0.0613708600000038,0.618596
0.06017085999999949,0.618896
0.05767086000000177,0.619502
0.05947086000000468,0.61906
0.05947086000000468,0.61906
0.06017085999999949,0.618896
0.0613708600000038,0.618596
0.0631708599999996,0.61811
0.0631708599999996,0.61811
0.06497086000000252,0.6176
0.06497086000000252,0.6176
0.06687086000000164,0.6170680000000001
0.06867086000000455,0.616514
0.06687086000000164,0.617065
0.06687086000000164,0.617069
0.06687086000000164,0.617065
0.06867086000000455,0.616514
0.07047086000000036,0.615937
0.07047086000000036,0.6159359999999999
0.07227086000000327,0.615336
0.07227086000000327,0.615336
0.07257086000000612,0.6152340000000001
0.07777086000000111,0.613396
0.07777086000000111,0.6134029999999999
0.0759708600000053,0.614066
0.07777086000000111,0.6134029999999999
0.07777086000000111,0.613396
0.07967086000000023,0.6127020000000001
0.08327086000000605,0.611244
0.08247086000000081,0.611572
0.07967086000000023,0.6127020000000001
0.08147086000000314,0.611985
0.08147086000000314,0.611984
0.08247086000000081,0.611572
0.08327086000000605,0.611243
0.08517086000000518,0.610477
0.08697086000000098,0.60969
0.08687086000000477,0.609741
0.08517086000000518,0.610477
0.08687086000000477,0.609741
0.08697086000000098,0.609687
0.08877086000000389,0.608873
0.08877086000000389,0.6088720000000001
0.09067086000000302,0.608033
0.10527086000000452,0.600412
0.10497086000000166,0.600586
0.09247086000000593,0.60717
0.09087086000000255,0.6079100000000001
0.09247086000000593,0.60717
0.09427086000000173,0.6062810000000001
0.09617086000000086,0.605367
0.0946708600000008,0.606079
0.09427086000000173,0.60628
0.0946708600000008,0.606079
0.09617086000000086,0.605367
0.09797086000000377,0.604427
0.09067086000000302,0.608033
0.09087086000000255,0.6079100000000001
0.09977085999999957,0.6034609999999999
0.09827085999999952,0.604248
0.09977085999999957,0.6034609999999999
0.10157086000000248,0.6024689999999999
0.09797086000000377,0.604426
0.09827085999999952,0.604248
0.10347086000000161,0.6014510000000001
0.1016708600000058,0.602417
0.10157086000000248,0.6024689999999999
0.1016708600000058,0.602417
0.10347086000000161,0.60145
0.10497086000000166,0.600586
0.10527086000000452,0.600407
0.10707086000000032,0.5993350000000001
0.10897085999999945,0.5982390000000001
0.1080708600000051,0.598755
0.10707086000000032,0.599333
0.1080708600000051,0.598755
0.11257086000000527,0.595959
0.11107086000000521,0.596924
0.10897085999999945,0.598237
0.11077086000000236,0.597112
0.11077086000000236,0.597109
0.11107086000000521,0.596924
0.11807086000000311,0.592334
0.11677086000000259,0.593262
0.11997086000000223,0.591076
0.11937086000000363,0.591431
0.11807086000000311,0.592332
0.11937086000000363,0.591431
0.11447086000000439,0.594785
0.113970860000002,0.595093
0.11257086000000527,0.595957
0.113970860000002,0.595093
0.11447086000000439,0.59478
0.1162708600000002,0.593571
0.1162708600000002,0.593567
0.11677086000000259,0.593262
0.12357086000000095,0.5884510000000001
0.12197086000000468,0.5896
0.11997086000000223,0.591068
0.12177086000000514,0.589774
0.12177086000000514,0.589771
0.12197086000000468,0.5896
0.12537086000000386,0.587102
0.1244708600000024,0.587769
0.12357086000000095,0.588446
0.1244708600000024,0.587769
0.12537086000000386,0.587097
0.12697086000000013,0.585938
0.3060708600000055,0.0
0.3059708600000022,0.0146484
0.3059708600000022,0.0146484
0.30577086000000264,0.0292969
0.30577086000000264,0.0292969
0.3053708600000036,0.04394530000000001
0.3053708600000036,0.04394530000000001
0.3048708600000012,0.0585938
0.3048708600000012,0.0585938
